bitcoin;2539.24;2559.25;2478.43;2480.84;860273000;41689100000
ethereum;303.15;315.17;288.44;294.92;1011800000;28161900000
ripple;0.266060;0.269160;0.262242;0.262930;67764500;10187800000
litecoin;41.04;41.75;40.17;40.35;251184000;2124870000
ethereum-classic;18.60;19.81;18.60;18.92;120634000;1731060000
nem;0.163810;0.168455;0.158076;0.159532;4116550;1474290000
dash;177.30;184.58;177.30;181.77;48166300;1310690000
iota;0.417167;0.453008;0.398195;0.401591;5044270;1159530000
monero;45.09;45.87;43.48;43.73;11338900;663056000
bitshares;0.254587;0.259918;0.247962;0.248337;32301400;661020000
stratis;6.58;6.78;6.22;6.30;4946910;648016000
zcash;318.72;325.32;302.21;307.12;37157600;494798000
neo;9.72;10.00;8.60;8.73;43355500;485988000
golem-network-tokens;0.513139;0.530854;0.465335;0.476923;5585550;427462000
bytecoin-bcn;0.002268;0.002278;0.001799;0.001856;1252110;415252000
siacoin;0.015170;0.015277;0.014132;0.014268;7334430;414773000
steem;1.75;1.78;1.63;1.66;1242450;412648000
waves;3.95;3.97;3.51;3.57;2036280;394515000
iconomi;4.14;4.22;3.71;3.85;1834910;360296000
bitconnect;51.94;53.10;50.86;51.39;2126610;353252000
stellar;0.029028;0.029625;0.026833;0.026988;7756010;296282000
lisk;2.71;2.90;2.51;2.53;7804690;295518000
augur;26.84;30.46;26.39;28.10;5802360;295294000
dogecoin;0.002654;0.002681;0.002601;0.002602;4828560;291970000
gnosis-gno;257.54;388.62;252.89;334.67;39888300;284474000
gamecredits;3.87;3.87;3.55;3.56;1753000;245268000
factom;25.09;25.93;23.43;23.52;2684430;219584000
ardor;0.218926;0.236593;0.216440;0.228200;4938650;218707000
tether;1.02;1.02;0.997355;1.01;72550400;218616000
byteball;849.56;934.10;834.83;934.10;1014760;217055000
maidsafecoin;0.473110;0.493845;0.459553;0.462593;2252430;214107000
komodo;1.81;1.83;1.65;1.69;376099;182565000
status;0.051847;0.053179;0.042477;0.044256;10133300;179935000
decred;34.27;34.52;31.69;32.26;1922690;178839000
digibyte;0.019641;0.019855;0.017892;0.018117;6155650;171323000
veritaseum;84.67;282.15;16.52;79.39;404239;166563000
digixdao;83.16;86.15;80.43;80.78;407303;166319000
nxt;0.164617;0.171617;0.161394;0.162800;7020530;164453000
firstblood;1.82;1.85;1.64;1.66;6829880;155704000
basic-attention-token;0.155257;0.157021;0.136025;0.136025;1558240;155257000
