bitcoin;7023.10;7253.32;7023.10;7144.38;2326340000;117056000000
ethereum;298.57;304.84;290.77;294.66;540766000;28533300000
bitcoin-cash;602.68;626.21;602.45;616.30;375367000;10105200000
ripple;0.205103;0.211375;0.203978;0.210354;114073000;7902920000
litecoin;54.99;63.81;54.99;61.30;402670000;2953400000
dash;274.87;304.55;274.87;293.38;92431200;2109120000
neo;26.26;26.52;25.62;26.23;40146900;1706600000
nem;0.186479;0.186945;0.173960;0.180246;4822430;1678310000
monero;104.23;104.75;95.05;99.76;81253300;1596750000
ethereum-classic;14.14;14.99;13.58;13.92;173761000;1374590000
iota;0.371509;0.397608;0.362284;0.383096;15415700;1032620000
qtum;10.32;11.45;10.32;11.21;122951000;760320000
omisego;6.52;6.67;6.16;6.33;17428900;665398000
zcash;228.75;245.02;228.27;240.87;55446200;586502000
cardano;0.021846;0.023347;0.021414;0.022195;2539540;566399000
bitconnect;260.04;273.18;260.04;271.27;22712300;555997000
lisk;4.57;5.20;4.56;5.19;12194100;523482000
tether;0.999882;1.01;0.997083;1.01;255133000;494003000
stellar;0.028874;0.032871;0.028874;0.030699;30855800;478974000
eos;0.921145;0.987035;0.921145;0.951407;16941200;417944000
hshare;9.47;9.70;9.39;9.67;12788100;399780000
waves;3.52;3.72;3.42;3.69;11312200;352178000
stratis;3.01;3.05;2.93;3.02;4708950;296727000
komodo;2.62;2.87;2.59;2.76;5509850;264626000
ark;2.57;2.71;2.43;2.57;3867380;252297000
bytecoin-bcn;0.001197;0.001292;0.001193;0.001292;2303500;219362000
steem;0.857132;0.918161;0.840616;0.863570;928998;210706000
ardor;0.193866;0.207306;0.193866;0.204320;852899;193672000
augur;16.89;18.76;16.85;17.04;1457810;185779000
decred;28.77;29.81;27.71;29.33;719772;175780000
populous;4.10;4.21;3.78;4.21;468627;169330000
tenx;1.60;1.73;1.59;1.70;1840750;167903000
singulardtv;0.269058;0.326045;0.182540;0.207032;7342230;161435000
pivx;2.92;2.99;2.79;2.84;1246480;159763000
maidsafecoin;0.349090;0.384519;0.346785;0.379993;2136720;157982000
golem-network-tokens;0.187425;0.197441;0.187425;0.194727;1500160;156131000
binance-coin;1.57;1.82;1.55;1.81;9469500;155362000
bitshares;0.059660;0.066134;0.059233;0.065026;2537470;155208000
bitcoindark;117.73;131.51;117.73;130.46;138078;151733000
