bitcoin;2492.60;2515.27;2419.23;2434.55;779914000;40928200000
ethereum;293.35;293.75;268.62;274.60;1089200000;27259400000
ripple;0.262855;0.263053;0.252966;0.254744;53611000;10065100000
litecoin;40.40;40.58;38.47;38.99;225507000;2092370000
ethereum-classic;18.75;18.79;17.51;17.81;64563300;1745950000
nem;0.159596;0.161146;0.143427;0.145722;3496010;1436360000
dash;181.66;182.29;165.63;165.71;42283100;1343300000
iota;0.402295;0.414192;0.381489;0.389630;2334640;1118190000
monero;43.71;43.98;39.80;40.96;10673500;642898000
bitshares;0.247147;0.247666;0.226343;0.227891;36725000;641710000
stratis;6.29;6.40;5.54;5.55;4750540;618999000
zcash;299.41;303.36;280.18;290.37;25718200;464819000
neo;8.77;9.24;7.74;7.95;33128400;438293000
golem-network-tokens;0.479292;0.494733;0.430766;0.442944;3266130;399266000
siacoin;0.014319;0.014398;0.012387;0.012829;10025100;391898000
steem;1.66;1.68;1.55;1.59;1223870;390124000
gnosis-gno;332.04;341.54;301.94;302.05;8108100;366771000
waves;3.57;4.08;3.53;3.70;2615170;357030000
bitconnect;51.37;52.15;49.61;50.04;2650800;349775000
iconomi;3.87;3.87;3.28;3.36;2173770;336257000
bytecoin-bcn;0.001832;0.003419;0.001782;0.002540;5016040;335476000
augur;28.16;28.52;24.39;24.75;2685960;309725000
dogecoin;0.002601;0.002893;0.002418;0.002645;5623250;286202000
stellar;0.026959;0.028074;0.023388;0.024466;9301920;277895000
lisk;2.55;2.56;2.29;2.30;4565360;277508000
byteball;931.45;953.13;812.48;882.73;1438940;237977000
ardor;0.226598;0.229252;0.193024;0.193183;3360980;226371000
gamecredits;3.56;3.63;2.91;3.03;2276470;225266000
tether;1.01;1.04;1.01;1.02;82133800;217215000
maidsafecoin;0.462868;0.466425;0.427015;0.434772;2290300;209472000
factom;23.70;24.34;20.77;21.48;2792890;207415000
komodo;1.69;1.78;1.49;1.49;317390;170831000
decred;32.35;34.87;27.63;29.21;2355220;169093000
veritaseum;83.31;368.97;73.15;80.29;418430;163893000
nxt;0.162628;0.163394;0.135427;0.138807;6124410;162465000
digixdao;80.84;82.47;77.40;78.03;279358;161684000
digibyte;0.018023;0.018702;0.015783;0.016671;4639140;157210000
status;0.044377;0.049657;0.041178;0.043922;10307200;154009000
firstblood;1.68;1.69;1.46;1.46;8388230;143613000
basic-attention-token;0.137327;0.142716;0.125658;0.130854;1856100;137327000
pivx;2.23;2.94;2.06;2.15;6583000;119636000
bancor;2.87;2.89;2.59;2.70;3321100;115094000
mobilego;1.48;1.53;1.22;1.38;689661;103356000
singulardtv;0.168533;0.168533;0.157532;0.161644;283792;101120000
mcap;4.90;5.09;4.40;4.58;283637;99298600
syscoin;0.178683;0.180271;0.145032;0.151120;1666590;93953400
bitcoindark;66.17;83.45;62.36;71.18;2185700;85285800
aragon;2.31;2.37;2.16;2.21;450321;77473900
lykke;0.372494;0.372494;0.347899;0.352581;544853;60435200
emercoin;1.45;1.49;1.25;1.39;788954;58572700
ubiq;1.56;1.59;1.33;1.46;399832;58383900
peercoin;2.37;2.43;2.24;2.27;1009350;57414200
asch;0.719909;0.719909;0.624119;0.626923;833061;53993100
ark;0.537892;0.611410;0.510809;0.517894;245246;51598000
leocoin;0.600885;0.610537;0.596208;0.597637;243568;51573700
nexus;0.919611;0.935892;0.876356;0.898078;96537;46521100
reddcoin;0.001594;0.001642;0.001517;0.001541;459768;45522000
rlc;0.570488;0.571061;0.522911;0.538630;218936;45108900
synereo;0.533439;0.539005;0.416901;0.447069;2095110;43878700
edgeless;0.527100;0.558535;0.485290;0.506830;708717;43086300
melon;71.84;72.67;67.22;68.23;315735;43063100
monacoin;0.809903;0.886090;0.735164;0.767033;853507;41989900
numeraire;34.19;68.93;33.29;45.26;12854500;41835200
obits;2.54;2.62;2.14;2.32;149579;41772800
cloakcoin;8.26;9.13;7.83;8.09;532780;41750200
wings;0.462519;0.465756;0.381716;0.392023;540274;41491800
quantum-resistant-ledger;0.744889;0.754561;0.630999;0.643501;445037;38734200
verge;0.002796;0.002986;0.002721;0.002816;812102;37492200
library-credit;0.533993;0.576785;0.473433;0.501565;1649550;36591600
viacoin;1.57;1.64;1.19;1.33;1111240;35759700
namecoin;2.40;2.44;2.25;2.37;658609;35385300
counterparty;13.10;13.27;10.45;10.67;625391;34293200
blackcoin;0.445202;0.448340;0.396224;0.396224;1401190;33935100
gulden;0.097431;0.100334;0.089820;0.096891;118692;33926400
vslice;1.01;1.01;0.927118;0.934832;156841;33575000
bitbay;0.033099;0.033808;0.026731;0.028382;286204;33349800
peerplays-ppy;9.04;10.08;6.77;7.26;4238;33108100
zcoin;13.21;13.33;11.02;11.14;851375;32305200
omni;56.00;57.59;48.30;48.30;598382;31317700
