bitcoin;2871.30;2921.35;2685.61;2718.26;1324670000;47321800000
ethereum;204.69;227.74;204.69;226.77;1585330000;19179100000
ripple;0.168024;0.178332;0.166124;0.177053;119957000;6440860000
litecoin;43.02;43.77;41.09;43.04;203656000;2248110000
nem;0.165605;0.181925;0.162108;0.181054;3956940;1490440000
dash;179.20;186.23;177.26;184.75;34656300;1336810000
ethereum-classic;14.02;14.70;13.85;14.57;86270500;1319170000
iota;0.256665;0.296267;0.249623;0.290220;5169910;713408000
monero;39.88;45.04;39.81;44.15;17363300;592886000
stratis;5.02;5.98;4.94;5.92;12038300;494159000
eos;1.75;1.81;1.68;1.78;39175500;442971000
bitconnect;65.98;66.14;41.09;52.44;261126;416441000
neo;7.36;8.20;6.96;7.86;18527900;368123000
qtum;6.12;6.67;5.74;6.49;20864300;361165000
zcash;172.93;195.17;172.80;192.34;36659900;321995000
bitshares;0.123865;0.131272;0.120737;0.130344;41287900;321719000
tether;1.00;1.02;0.988123;0.996819;170045000;320388000
veritaseum;153.14;197.36;147.46;193.19;1128220;307237000
steem;1.20;1.27;1.08;1.26;1371770;286856000
waves;2.77;3.11;2.61;3.01;3257400;277390000
iconomi;3.09;3.79;3.03;3.56;4642040;268148000
siacoin;0.008052;0.009137;0.007842;0.008677;9803780;227224000
bytecoin-bcn;0.001216;0.001400;0.001164;0.001306;1675780;222720000
lisk;1.93;2.09;1.78;2.05;2570410;212412000
gnosis-gno;192.09;204.61;188.21;198.53;883614;212179000
golem-network-tokens;0.232346;0.268081;0.229590;0.259067;3152050;193552000
dogecoin;0.001719;0.001803;0.001642;0.001792;4465920;189885000
status;0.054290;0.057061;0.050170;0.055008;23845300;188414000
augur;16.72;18.20;16.68;18.11;1379370;183937000
stellar;0.016102;0.017955;0.015866;0.017933;7577370;174282000
byteball;463.51;566.36;418.00;538.73;1194540;169601000
decred;28.98;31.45;26.67;29.35;1189560;157743000
digibyte;0.016497;0.020662;0.016326;0.019416;17888600;144225000
factom;16.25;20.12;16.07;19.13;4904440;142281000
gamecredits;2.05;2.28;1.94;2.16;1823080;130464000
maidsafecoin;0.286404;0.332151;0.274339;0.317586;2909400;129613000
digixdao;62.76;70.33;62.57;70.33;454158;125517000
populous;3.28;3.75;3.27;3.64;811061;121197000
omisego;1.22;1.37;1.18;1.33;4360060;120415000
mcap;2.20;2.22;2.03;2.05;371574;116718000
ardor;0.108395;0.136277;0.105760;0.133147;3114860;108287000
nxt;0.105880;0.145773;0.104145;0.142859;16358800;105774000
basic-attention-token;0.104245;0.128921;0.100020;0.120664;2482780;104245000
pivx;1.91;2.13;1.73;1.98;664847;102948000
tenx;0.886312;0.976305;0.854581;0.948275;1974540;92762600
komodo;0.896676;1.05;0.819169;0.955390;312802;90515400
mobilego;0.858533;0.935407;0.715597;0.770449;326920;82353700
bancor;1.87;2.10;1.72;2.02;1499590;76357400
metal;3.61;4.48;3.25;3.89;1069850;69606500
lykke;0.246001;0.246722;0.241293;0.245704;16526;61960900
firstblood;0.704083;0.758414;0.657726;0.723458;4753320;60240200
singulardtv;0.100012;0.114029;0.099824;0.111883;449394;60007300
aragon;1.68;1.85;1.60;1.81;299507;56594700
civic;0.162877;0.180734;0.156308;0.169814;965800;55378200
syscoin;0.103196;0.120945;0.100731;0.116640;1296690;54333600
bitcoindark;41.85;45.69;39.54;43.85;232409;53939500
metaverse;2.28;2.44;2.23;2.41;298368;51569700
ark;0.498475;0.648836;0.475918;0.599756;361058;48149500
decent;0.882683;0.892971;0.684352;0.852481;1073960;45287000
leocoin;0.509246;0.515350;0.451286;0.465394;301110;44582200
funfair;0.011566;0.012802;0.011379;0.012475;600151;44407600
nexus;0.845244;0.900034;0.752093;0.863855;117576;43407100
ubiq;1.11;1.29;0.977206;1.27;603538;41549500
verge;0.003034;0.003263;0.002729;0.003057;1416960;40684000
blocknet;10.10;10.97;8.68;10.31;262725;40024300
peercoin;1.65;1.73;1.60;1.72;261750;40023000
particl;5.13;6.05;4.75;5.36;143405;39259800
bitdeal;0.130750;0.131568;0.118034;0.123444;6407;39225000
asch;0.462051;0.485226;0.441948;0.485226;1318660;34653800
edgeless;0.413178;0.473369;0.408623;0.451735;415954;33899700
etheroll;4.84;5.64;4.77;5.42;416563;33896800
emercoin;0.827447;0.888619;0.804861;0.881242;168497;33474800
reddcoin;0.001117;0.001243;0.001053;0.001202;643745;31927500
numeraire;25.65;30.04;24.18;26.17;305623;31374200
vslice;0.902819;0.931819;0.860878;0.907693;130232;30145600
rlc;0.371857;0.394661;0.356506;0.379339;153585;29403000
pillar;0.050287;0.076106;0.050070;0.054370;59912;28160700
xaurum;0.220655;0.230065;0.203949;0.217791;168754;28047600
library-credit;0.403795;0.471880;0.370339;0.438921;2979910;27669900
gulden;0.077149;0.081924;0.067991;0.078662;72269;27005200
wings;0.293932;0.367838;0.289850;0.353768;310122;26368100
melon;43.91;47.14;42.31;45.93;301248;26320300
storj;0.372337;0.409671;0.346961;0.379295;278076;26115000
humaniq;0.153217;0.171836;0.141418;0.165898;306232;24952700
peerplays-ppy;6.67;9.78;6.19;8.75;150998;24678900
namecoin;1.65;1.74;1.61;1.67;72467;24269600
monacoin;0.454184;0.494614;0.448400;0.481340;46699;24031600
viacoin;1.00;1.12;0.966104;1.08;842464;22826700
counterparty;8.46;9.59;8.35;9.44;366618;22143600
skycoin;3.71;3.86;3.25;3.28;58682;21622900
bitbay;0.021194;0.024929;0.020428;0.023591;63168;21356100
e-dinar-coin;0.023139;0.026346;0.019883;0.025727;341341;20506100
taas;2.45;2.95;2.43;2.67;242960;19931500
soarcoin;0.029596;0.030166;0.027379;0.027653;891;19263500
digitalnote;0.002767;0.003190;0.002599;0.002968;1299720;19052600
potcoin;0.087174;0.093146;0.082260;0.090581;293310;18959400
sibcoin;1.25;1.39;1.18;1.31;65648;18897100
zcoin;6.71;7.22;6.43;7.09;219257;17912000
rialto;0.235133;0.252764;0.198642;0.248989;24343;17870500
blackcoin;0.230439;0.248478;0.224137;0.244643;579851;17578900
quantum;0.214682;0.219159;0.201847;0.204257;35320;17502800
ion;1.15;1.39;1.03;1.33;67899;17439000
vertcoin;0.448398;0.512178;0.443731;0.485034;1184690;17110300
cloakcoin;3.37;3.89;2.85;3.75;233197;17109200
quantum-resistant-ledger;0.325512;0.355623;0.288937;0.342685;418163;16926600
adtoken;0.027851;0.030450;0.025533;0.028282;64631;16710700
elastic;0.199571;0.328838;0.192310;0.271441;1165100;16547600
