bitcoin;995.63;998.90;946.69;988.67;190452000;16083600000
ethereum;11.04;11.34;10.78;11.28;11914200;979961000
ripple;0.006367;0.006700;0.006192;0.006289;808768;235873000
litecoin;3.80;3.81;3.70;3.78;7918280;188981000
monero;12.18;12.23;11.73;11.98;2472350;169520000
dash;16.58;16.89;15.84;16.67;1386930;117570000
ethereum-classic;1.27;1.28;1.21;1.26;1814640;113045000
maidsafecoin;0.152573;0.160779;0.144408;0.159983;688621;69047300
nem;0.006308;0.006353;0.005811;0.006338;177550;56768200
augur;4.34;4.35;4.11;4.20;169611;47782200
iconomi;0.452371;0.453660;0.425594;0.440966;159040;39356300
steem;0.145219;0.146619;0.138692;0.145825;33322;33787700
factom;3.37;3.40;3.11;3.25;541594;29530600
tether;0.999999;0.999999;0.999999;0.999999;3640970;24951000
waves;0.248457;0.248457;0.228538;0.236728;29023;24845700
golem-network-tokens;0.028052;0.028198;0.024332;0.025465;25084;23002600
dogecoin;0.000204;0.000209;0.000201;0.000208;94677;22007800
zcash;33.35;33.44;31.93;32.70;602423;20974100
digixdao;9.32;9.64;9.00;9.06;10635;18645200
ardor;0.018278;0.020114;0.017665;0.019317;204359;18259600
lisk;0.154354;0.155228;0.144555;0.147097;56800;15890400
gamecredits;0.251485;0.251485;0.227652;0.235447;190237;15230900
stellar;0.002157;0.002175;0.002063;0.002141;98448;15071000
komodo;0.120496;0.129979;0.109228;0.109228;75267;12118700
bitcrystals;0.272042;0.283364;0.242339;0.267961;30542;11258900
shadowcash;1.62;1.64;1.52;1.63;27153;10741000
decred;2.80;2.80;2.46;2.57;133894;10568500
bitshares;0.003772;0.004084;0.003746;0.003935;236288;9739780
bytecoin-bcn;0.000050;0.000054;0.000047;0.000050;8463;9119960
siacoin;0.000384;0.000390;0.000349;0.000366;67075;8875530
stratis;0.088712;0.089549;0.084462;0.085885;52630;8717130
nxt;0.008326;0.009193;0.008080;0.009023;295380;8317380
counterparty;3.15;3.18;2.99;3.08;12248;8261040
bitcoindark;6.37;6.63;5.86;6.25;4203;8212890
gulden;0.023341;0.025106;0.021686;0.024011;18437;7936500
singulardtv;0.012983;0.013905;0.012375;0.013841;3267;7789800
xaurum;0.085671;0.087990;0.080476;0.081849;11348;7641160
emercoin;0.192075;0.193237;0.182672;0.189006;23705;7581340
golos;0.069928;0.071739;0.048005;0.057303;3403;7119740
byteball;70.89;80.35;68.77;70.39;50965;7088900
firstblood;0.081329;0.083897;0.073628;0.081198;21103;6958360
peercoin;0.283230;0.296960;0.281486;0.289823;25146;6759040
e-dinar-coin;0.484932;0.485718;0.456716;0.467244;744780;6605570
neo;0.127540;0.131710;0.117976;0.125761;2605;6377000
syscoin;0.011328;0.011471;0.010778;0.011128;31033;5920740
iocoin;0.347025;0.350913;0.328177;0.344899;1593;5660540
rubycoin;0.218350;0.227102;0.207602;0.226204;5908;5239150
agoras-tokens;0.123130;0.123167;0.100801;0.115181;212;5171460
nexus;0.104279;0.107798;0.098354;0.100086;9925;4873950
potcoin;0.019534;0.020554;0.018754;0.020554;51587;4214610
synereo;0.046711;0.046865;0.044230;0.045677;27233;3842290
nexium;0.054461;0.056771;0.053507;0.055257;32215;3622840
solarcoin;0.100978;0.108177;0.095582;0.106351;14816;3519660
namecoin;0.236867;0.244556;0.231209;0.244162;18410;3490570
creditbit;0.275106;0.371587;0.253688;0.340886;62453;3446220
bitconnect;0.567441;0.652978;0.546511;0.634202;136220;2979990
pascal-coin;0.462560;0.471384;0.394085;0.394085;597958;2843960
gridcoin;0.007186;0.007306;0.006671;0.007278;1758;2773760
boolberry;0.301791;0.336920;0.277248;0.319585;172055;2723340
supernet-unity;3.29;3.30;3.02;3.18;1573;2681070
heat-ledger;0.102824;0.108595;0.058780;0.061692;622;2599770
blackcoin;0.033645;0.036589;0.032523;0.036308;38468;2555400
nav-coin;0.040962;0.041520;0.037878;0.039791;27026;2484190
adzcoin;0.047384;0.051192;0.045405;0.048666;5533;2475280
qwark;0.038770;0.039569;0.036506;0.039389;77;2417480
aeon;0.169842;0.181051;0.158282;0.166630;6845;2299120
digibyte;0.000278;0.000278;0.000255;0.000267;8492;2221660
sibcoin;0.157002;0.174242;0.144656;0.158633;11379;2113550
lomocoin;0.009986;0.019500;0.004862;0.018291;2887;2099140
vslice;0.061379;0.063859;0.058494;0.061449;185;2049490
zcoin;2.01;2.05;1.78;1.93;177880;2043890
clams;0.934784;0.951914;0.883589;0.937424;12872;1984070
omni;3.40;3.48;3.07;3.43;3172;1887900
bitbay;0.001802;0.001841;0.001660;0.001730;16263;1815220
global-currency-reserve;0.017195;0.017385;0.015195;0.017302;2691;1756890
radium;0.542444;0.544236;0.484067;0.492161;4933;1697330
vertcoin;0.048687;0.050686;0.046496;0.048405;14127;1616160
expanse;0.301805;0.308036;0.285012;0.306791;22036;1587020
lykke;0.051363;0.051400;0.048024;0.049307;90189;1540890
curecoin;0.053208;0.056071;0.050632;0.053692;2207;1406360
monacoin;0.030194;0.030700;0.028630;0.029520;682;1372070
burst;0.000777;0.000801;0.000732;0.000790;12870;1321250
faircoin;0.023925;0.024548;0.022172;0.023857;515;1266550
