bitcoin;1897.37;2004.52;1890.25;1987.71;1157290000;30999000000
ripple;0.363505;0.363505;0.300794;0.327801;269894000;14006800000
ethereum;97.05;133.56;97.05;129.53;626945000;8902240000
nem;0.221122;0.269820;0.194595;0.212863;73752700;1990100000
litecoin;28.29;28.41;26.78;27.70;96923800;1447310000
dash;89.87;101.10;88.77;98.98;25889600;656468000
ethereum-classic;6.72;8.22;6.62;7.99;90591100;616144000
stellar;0.046302;0.055402;0.045009;0.049577;43101100;442621000
monero;30.31;31.87;30.28;31.87;10692300;439025000
bytecoin-bcn;0.001553;0.001682;0.001120;0.001346;2015260;284030000
steem;0.947874;1.15;0.947874;1.05;5361330;221361000
golem-network-tokens;0.243398;0.270499;0.242699;0.259853;7694140;200772000
augur;15.90;16.97;15.53;16.97;3078290;174919000
dogecoin;0.001512;0.001594;0.001424;0.001518;15752100;165437000
bitshares;0.060395;0.080767;0.059066;0.080767;27672500;157104000
maidsafecoin;0.336358;0.364075;0.326769;0.362687;2127620;152220000
gnosis-gno;136.95;179.22;135.02;166.40;5786480;151276000
stratis;1.42;1.75;1.38;1.66;5798680;139905000
gamecredits;2.22;2.30;2.12;2.29;2292110;139578000
waves;1.39;1.61;1.37;1.57;1423940;139098000
singulardtv;0.211914;0.421450;0.198496;0.213843;545610;127148000
zcash;94.61;108.15;94.61;106.08;11538100;125961000
ardor;0.123986;0.143903;0.123004;0.129929;6008180;123862000
digixdao;59.46;69.56;58.22;69.56;809711;118917000
siacoin;0.004161;0.006679;0.004022;0.006616;27964900;108436000
decred;20.95;21.10;18.73;20.01;1416190;103110000
factom;9.03;10.39;8.92;10.31;2606190;79072700
iconomi;0.869016;1.10;0.869016;1.07;1707320;75604400
bitconnect;10.73;11.37;10.72;11.22;670821;68513600
lisk;0.607173;0.752293;0.593741;0.686646;3161790;65060800
nxt;0.064667;0.081629;0.061916;0.073919;8020000;64602000
pivx;1.15;1.28;1.13;1.18;934604;61682000
tether;0.967244;1.00;0.962212;1.00;53721400;60352400
peercoin;2.13;2.19;1.92;2.04;1951200;51357600
