bitcoin;17500.00;17653.10;16039.70;16408.20;12976900000;292900000000
ethereum;644.91;747.99;597.80;702.77;4524540000;62105600000
bitcoin-cash;1616.99;1702.53;1497.94;1607.65;1245190000;27249600000
litecoin;315.36;341.80;287.48;302.60;3409790000;17116500000
ripple;0.372689;0.513768;0.342964;0.471063;2738760000;14437600000
iota;4.72;4.75;3.77;4.09;498435000;13112600000
dash;925.02;931.21;810.96;886.88;268426000;7168440000
nem;0.529258;0.556306;0.499614;0.523858;56148600;4763320000
monero;307.43;330.35;284.74;305.75;248583000;4749580000
bitcoin-gold;276.11;285.06;254.10;271.45;221863000;4611860000
cardano;0.133739;0.141854;0.122368;0.134281;61575000;3467460000
ethereum-classic;30.29;33.24;27.95;29.72;688511000;2978500000
eos;5.32;7.30;5.05;7.30;663821000;2846320000
stellar;0.154966;0.162841;0.140410;0.149342;107122000;2765100000
neo;40.73;49.07;37.49;44.81;294500000;2647620000
bitconnect;388.20;394.73;355.94;366.30;28852100;1855820000
populous;39.97;41.37;35.05;36.92;3934120;1648910000
waves;15.23;15.62;13.50;13.65;75995500;1523380000
qtum;14.81;19.29;14.80;17.31;541413000;1091760000
lisk;9.40;10.21;8.62;9.51;53217400;1089060000
omisego;10.36;11.55;9.66;10.71;110463000;1056770000
zcash;372.13;437.24;356.12;414.69;265914000;1050030000
stratis;10.13;10.25;9.16;9.54;35347700;999159000
ardor;0.976817;1.05;0.892317;0.969969;19984000;975840000
tether;1.08;1.09;1.02;1.03;2198140000;906935000
monacoin;13.84;16.01;13.56;14.40;25620400;774438000
hshare;16.08;17.51;15.55;16.67;70634800;681361000
nxt;0.674576;0.796036;0.626064;0.696744;117073000;673902000
bitshares;0.214759;0.250916;0.197349;0.234994;39611500;559368000
tron;0.007614;0.018094;0.006823;0.016460;174319000;500593000
bytecoin-bcn;0.002727;0.002799;0.002459;0.002573;7039420;499796000
decred;72.81;82.57;66.49;72.99;7515370;461910000
steem;1.86;1.88;1.69;1.78;3287560;458352000
veritaseum;224.95;243.94;198.81;220.20;1126430;455760000
ark;4.34;4.86;4.06;4.45;11614400;425266000
salt;7.67;8.02;7.23;7.65;16650600;391145000
komodo;3.70;3.77;3.31;3.51;6241710;383376000
augur;34.25;37.89;31.02;34.97;8921600;376763000
dogecoin;0.003306;0.003884;0.003218;0.003461;31150900;371313000
vertcoin;8.57;8.68;7.79;8.10;17463400;360036000
siacoin;0.010926;0.011929;0.009937;0.010223;14491500;343030000
einsteinium;1.57;1.78;1.40;1.75;53864500;338860000
golem-network-tokens;0.353843;0.377201;0.338720;0.361836;6007000;294763000
pivx;4.99;5.34;4.76;4.95;3262970;274868000
binance-coin;2.69;2.88;2.57;2.78;28429500;266059000
digixdao;131.36;146.42;121.65;138.13;3085470;262728000
maidsafecoin;0.554484;0.615474;0.515280;0.564896;6080860;250933000
basic-attention-token;0.245033;0.254383;0.223079;0.238908;11660800;245033000
factom;27.03;29.23;24.87;26.36;12217400;236393000
tenx;2.22;2.43;2.08;2.38;10059800;232633000
syscoin;0.431652;0.466528;0.381285;0.433591;11016000;228561000
santiment;3.75;4.58;3.54;4.10;27740300;227017000
qash;0.637412;0.806713;0.586760;0.698579;16769400;223094000
status;0.063927;0.067685;0.058330;0.062666;17604700;221857000
raiblocks;1.63;2.10;1.55;2.10;5686990;217639000
power-ledger;0.579618;0.678058;0.540250;0.627483;54559900;203499000
monaco;18.13;20.38;16.42;18.67;61386400;196254000
decentraland;0.085565;0.125744;0.082115;0.122862;78835100;194554000
cryptonex;4.31;4.76;4.11;4.28;174245;193938000
bitcoindark;145.29;161.19;138.99;146.77;211410;187265000
byteball;286.97;289.50;240.34;279.40;1205900;185157000
aion;4.51;6.25;3.86;5.21;277482;185106000
walton;7.27;7.73;6.99;7.36;15391700;181088000
kyber-network;1.32;1.40;1.22;1.29;10077300;176673000
bytom;0.176523;0.184221;0.168892;0.175740;2259650;174228000
zcoin;45.09;54.11;44.10;52.15;13258200;164053000
gas;19.03;25.88;18.82;21.89;5000820;163619000
vechain;0.587443;0.590792;0.508531;0.552646;8953480;162817000
aeternity;0.659843;0.720033;0.614840;0.638113;1619990;153757000
gnosis-gno;138.70;161.87;134.74;145.58;2588620;153203000
funfair;0.035880;0.043269;0.035432;0.042410;5491570;152484000
digibyte;0.015782;0.016464;0.014662;0.015360;9236440;150572000
bancor;3.66;4.15;3.38;3.86;9020600;149095000
pura;0.863534;0.863534;0.680085;0.743705;393497;148560000
raiden-network-token;2.91;3.64;2.83;3.38;15968400;146037000
iconomi;1.45;1.69;1.38;1.54;2354230;145072000
gamecredits;2.13;2.46;2.06;2.41;7516340;136942000
nav-coin;2.16;2.34;2.02;2.15;6859200;134231000
nexus;2.47;3.08;2.38;2.79;3661090;134122000
0x;0.266793;0.350352;0.252449;0.342906;11877700;133397000
verge;0.009203;0.016603;0.008960;0.014828;36652000;132294000
edgeless;1.50;1.51;1.33;1.44;6099980;123163000
civic;0.355504;0.373806;0.324626;0.359150;5153920;121831000
metal;6.07;6.21;5.46;5.80;15853600;117123000
blocknet;23.36;24.16;21.38;23.23;318091;115019000
request-network;0.177307;0.272700;0.163552;0.255226;28625700;113608000
dragonchain;0.460379;0.504656;0.394562;0.435506;736731;109764000
rchain;0.588937;0.721442;0.538654;0.642007;89749;107754000
storj;1.00;1.05;0.919806;0.990859;10678400;105894000
gxshares;2.55;2.99;2.42;2.78;7521820;103239000
streamr-datacoin;0.148038;0.158713;0.138417;0.143266;5072230;100244000
revain;0.542900;0.552328;0.485716;0.516410;767549;100138000
ethos;1.32;1.37;1.21;1.25;4329040;99020700
metaverse;2.67;3.50;2.44;3.08;16470300;97631100
singulardtv;0.155314;0.162904;0.139828;0.152753;5599290;93188400
skycoin;14.42;14.92;11.98;13.15;176993;90989500
bitbay;0.090169;0.092151;0.081665;0.085098;4610660;90908800
peercoin;3.56;4.30;3.43;4.03;6059040;87278100
paypie;1.04;1.42;0.954409;1.22;968951;85938600
chainlink;0.231428;0.288013;0.224191;0.261878;10439800;80999700
aragon;2.49;2.89;2.28;2.74;1731580;80733700
minexcoin;26.57;31.08;24.70;28.60;260143;79696500
