bitcoin;1223.23;1232.16;1148.08;1150.00;332603000;19819800000
ethereum;18.88;18.88;16.65;16.65;44304600;1690760000
dash;45.55;45.60;42.15;42.33;7640390;325712000
ripple;0.006551;0.006776;0.006363;0.006509;3432500;245051000
monero;13.56;13.80;12.47;12.47;4244610;190803000
litecoin;3.81;3.82;3.75;3.78;4594400;190712000
ethereum-classic;1.37;1.37;1.29;1.29;1960780;122982000
nem;0.010967;0.011031;0.009253;0.009314;834043;98702100
maidsafecoin;0.156223;0.158114;0.138036;0.138036;445097;70699100
augur;5.73;5.79;5.30;5.30;137622;63082800
tether;1.00;1.00;1.00;1.00;11995300;34951100
zcash;38.03;38.17;35.56;35.74;1056640;30997800
iconomi;0.332369;0.338286;0.312953;0.328727;96758;28916100
factom;3.05;3.15;2.84;2.85;437721;26717100
dogecoin;0.000209;0.000212;0.000200;0.000208;242738;22643100
steem;0.091343;0.092206;0.080539;0.080591;75555;21818000
waves;0.214018;0.214783;0.195051;0.195051;199352;21401800
digixdao;10.21;10.23;9.65;9.67;23462;20415800
golem-network-tokens;0.021674;0.022073;0.019729;0.019729;210365;17772800
ardor;0.017048;0.017406;0.015768;0.015817;79131;17031100
gamecredits;0.239505;0.242001;0.218403;0.219336;184626;14644300
stellar;0.002007;0.002096;0.001803;0.001835;310617;14024100
decred;3.30;3.48;2.66;2.80;478957;13102700
shadowcash;1.93;2.10;1.80;1.80;317837;12825400
lisk;0.120248;0.120397;0.109247;0.110449;142038;12513000
bytecoin-bcn;0.000058;0.000059;0.000046;0.000046;2566;10649600
peercoin;0.438706;0.447792;0.390512;0.402447;180157;10498500
bitshares;0.003679;0.003863;0.003660;0.003675;140506;9517250
komodo;0.086988;0.094997;0.081489;0.081625;18935;8758280
singulardtv;0.014485;0.015316;0.011489;0.011489;6631;8690940
stratis;0.086338;0.089610;0.077563;0.077563;62746;8486820
emercoin;0.210162;0.211733;0.193325;0.194244;108933;8335310
siacoin;0.000346;0.000359;0.000318;0.000326;114309;8270700
xaurum;0.092060;0.092238;0.080653;0.080719;32514;8269210
nxt;0.008205;0.009147;0.008066;0.008066;242295;8196370
byteball;65.93;66.41;57.02;61.96;2000;7754270
firstblood;0.089678;0.089678;0.078825;0.086712;98469;7672700
bitcrystals;0.183306;0.207408;0.166495;0.184710;10906;7586400
counterparty;2.84;3.05;2.83;2.86;40205;7429860
iocoin;0.442180;0.466715;0.418811;0.421488;2597;7215030
gulden;0.020095;0.021553;0.016115;0.019815;19795;6863160
