bitcoin;4701.76;4892.01;4678.53;4892.01;2599080000;77748400000
ethereum;383.47;390.04;383.47;387.74;874222000;36182900000
ripple;0.255803;0.256162;0.243833;0.248479;283576000;9808460000
bitcoin-cash;588.40;645.52;586.73;622.17;393839000;9740460000
litecoin;70.86;87.41;70.01;86.04;1551740000;3735870000
nem;0.336602;0.337780;0.312575;0.332310;12082700;3029420000
dash;377.92;393.35;376.34;393.35;55440700;2844110000
iota;0.842867;0.879100;0.768119;0.807778;28047000;2342770000
monero;140.65;150.09;136.49;141.20;163961000;2112260000
neo;33.17;33.57;28.87;32.01;75418900;1658680000
ethereum-classic;16.40;22.45;16.32;21.94;821440000;1559510000
omisego;11.73;12.52;11.63;11.97;91962400;1153390000
hshare;33.55;36.92;30.31;33.34;56578600;1127400000
qtum;17.30;18.47;16.94;18.26;73618500;1020980000
bitconnect;135.66;140.97;133.47;140.97;7854700;890229000
lisk;7.16;8.21;7.16;7.41;60253600;799062000
stratis;7.28;7.78;6.97;7.25;22610800;717199000
waves;5.95;6.10;5.72;5.74;9556080;595498000
zcash;283.81;308.75;281.10;305.11;45352800;591510000
bytecoin-bcn;0.002447;0.002499;0.002256;0.002432;5040650;448360000
tenx;4.28;4.33;3.90;4.00;19597000;447541000
eos;1.30;1.33;1.26;1.30;25853000;415441000
bitshares;0.147221;0.170032;0.144871;0.169329;60662100;382578000
steem;1.56;1.62;1.52;1.59;1909350;374774000
stellar;0.022338;0.024472;0.021455;0.023954;8806440;370517000
tether;1.00;1.01;1.00;1.00;199664000;320792000
maidsafecoin;0.659459;0.713213;0.645735;0.713048;3332400;298440000
augur;26.24;28.59;26.24;28.59;3488820;288601000
golem-network-tokens;0.333750;0.378419;0.330830;0.378419;4308970;278025000
basic-attention-token;0.272326;0.308977;0.264262;0.292161;9031140;272326000
factom;29.72;32.69;29.43;32.69;2788860;259897000
iconomi;2.51;3.10;2.51;2.99;3962710;250841000
siacoin;0.008394;0.008968;0.008162;0.008824;8636340;243667000
ark;2.41;2.82;2.32;2.54;4122500;234085000
byteball;441.12;445.66;374.02;383.75;1450280;232173000
dogecoin;0.002064;0.002543;0.002049;0.002543;16681400;228828000
binance-coin;2.20;2.39;2.12;2.38;20990700;220169000
decred;38.10;41.74;36.86;41.35;1876320;215536000
digixdao;98.50;101.17;94.63;97.34;871656;197006000
gnosis-gno;176.65;186.57;173.73;185.44;1005470;195122000
veritaseum;94.32;96.24;76.00;93.88;1127460;189695000
0x;0.372777;0.402174;0.361104;0.385751;9229510;186388000
metal;9.57;13.21;9.45;13.21;11796600;184762000
pivx;3.31;4.49;3.31;3.94;9237100;179250000
civic;0.520503;0.522218;0.481063;0.490485;5070740;176971000
status;0.048009;0.048507;0.046649;0.047526;7175300;166616000
digibyte;0.019044;0.026031;0.018782;0.025204;24280400;166491000
nexus;3.08;3.19;2.60;3.01;2975660;160655000
komodo;1.50;1.51;1.42;1.45;656600;151123000
populous;3.64;5.16;3.54;4.06;1464360;150097000
gamecredits;2.25;2.43;2.21;2.41;3737830;143995000
gas;16.91;17.81;14.89;15.07;534726;140014000
gxshares;3.56;3.62;3.50;3.50;5953820;139010000
ardor;0.138701;0.148310;0.136507;0.147426;879871;138562000
mcap;1.54;1.78;1.47;1.78;968478;136494000
blocknet;32.22;36.00;30.47;34.29;931329;135110000
bancor;3.16;3.28;3.16;3.23;2272360;129032000
monaco;12.41;13.59;10.53;11.31;24546700;121813000
funfair;0.031682;0.038477;0.029968;0.037319;2366000;121643000
bytom;0.170815;0.171797;0.146378;0.147444;10602100;117031000
nxt;0.112879;0.119231;0.112611;0.119231;7045670;112766000
ubiq;2.87;2.93;2.54;2.64;1855540;108401000
syscoin;0.201346;0.213719;0.195905;0.205573;2287290;106150000
nolimitcoin;0.485602;0.510207;0.338709;0.454598;343035;98782300
aragon;2.93;2.97;2.73;2.82;904657;96592900
singulardtv;0.160119;0.162932;0.139203;0.147879;1214350;96071200
storj;0.995697;1.02;0.916932;0.933382;2323570;95868900
lykke;0.351873;0.356183;0.343727;0.350937;386648;93946600
particl;11.65;13.67;11.32;13.67;671737;89581900
bitcoindark;66.71;67.62;63.65;65.44;133926;85977300
verge;0.006396;0.006552;0.004953;0.005311;12679900;85762100
mobilego;0.863658;0.863658;0.784443;0.800772;487535;84663500
cofound-it;0.248878;0.278300;0.242960;0.256053;782272;80885500
wings;0.875820;0.913671;0.830134;0.873473;1184610;78568400
metaverse;3.39;3.57;3.34;3.43;632650;76610400
tierion;0.212660;0.232156;0.181456;0.194102;2189470;74430900
edgeless;0.815860;0.885808;0.780623;0.885077;1515880;66938300
district0x;0.111527;0.112378;0.083861;0.086394;2319130;66916400
ethos;0.864964;1.29;0.855174;1.24;1987910;61211900
decent;1.18;1.38;1.18;1.27;2511600;60750400
asch;0.808830;0.811329;0.779084;0.782509;1866430;60662200
adx-net;1.08;1.12;1.01;1.04;6220460;57701400
rise;0.501685;0.652621;0.395927;0.422890;26941600;56760200
coindash;0.097542;0.101072;0.083361;0.094140;1100340;53656500
pillar;0.095001;0.100112;0.079708;0.085099;169899;53200500
nav-coin;0.850036;1.91;0.850036;1.90;52815900;52453100
firstblood;0.605523;0.625134;0.569504;0.625134;2820740;51807600
tokencard;2.18;2.37;1.77;1.96;3320200;51617100
reddcoin;0.001799;0.001802;0.001404;0.001475;2690590;51469900
emercoin;1.25;1.29;1.12;1.27;261574;50809800
rlc;0.635306;0.719125;0.616975;0.702052;528665;50234100
peercoin;2.03;2.08;1.94;2.04;581038;49243800
melon;82.11;87.75;82.06;85.71;392124;49214500
leocoin;0.521122;0.544482;0.513770;0.527792;314481;46226600
gulden;0.129951;0.155716;0.127926;0.151822;657400;45725300
numeraire;35.67;35.90;31.35;32.45;1024920;44636600
viacoin;1.90;1.91;1.67;1.79;1224930;43405500
iocoin;2.62;2.75;2.43;2.69;112048;42813600
stox;1.44;1.53;1.30;1.33;1222090;42646100
elastic;0.492768;0.601538;0.478070;0.601538;811826;42550100
quantum-resistant-ledger;0.787644;0.821040;0.723315;0.807800;688437;40957500
zcoin;14.08;14.52;12.96;14.33;1409350;40761100
counterparty;14.91;16.11;14.71;16.11;450566;39030000
vertcoin;0.980571;1.01;0.882880;0.987379;2807710;38290800
taas;4.64;4.66;4.05;4.33;373242;37790100
rialto;0.476951;0.866356;0.444044;0.662191;160360;36680100
vslice;1.08;1.09;1.01;1.01;173256;36054500
mysterium;1.82;1.96;1.54;1.86;1660850;35446700
mothership;0.248960;0.277845;0.239647;0.252241;440954;34854400
adtoken;0.057053;0.059505;0.054659;0.058676;137586;34231700
faircoin;0.612550;0.644640;0.573727;0.618602;70498;32583900
namecoin;2.08;2.18;2.00;2.15;172163;30687600
lunyr;13.05;13.48;12.56;12.67;1553520;29984000
etheroll;4.24;4.30;3.59;4.19;505182;29700700
ion;1.85;1.95;1.76;1.81;115998;29370300
cloakcoin;5.62;7.45;5.62;6.81;627654;28620200
sonm;0.085228;0.087408;0.068876;0.079624;464352;28241100
santiment;0.470109;0.475887;0.428671;0.428671;1361880;28075800
primas;0.538045;0.554077;0.429355;0.445316;3951400;27547900
polybius;7.17;8.06;6.71;6.95;189337;27048900
patientory;0.379795;0.460359;0.373669;0.420466;2800720;26585700
humaniq;0.162812;0.165871;0.157113;0.158245;368883;26515400
crown;1.73;1.86;1.56;1.63;151190;25986100
monacoin;0.484558;0.511737;0.476951;0.500976;177649;25982300
library-credit;0.379110;0.453097;0.375084;0.416413;4205920;25978300
potcoin;0.118221;0.121150;0.109797;0.118131;738875;25749100
