bitcoin;1014.24;1046.81;883.94;902.20;351876000;16314100000
ethereum;10.29;10.63;9.63;10.25;29471800;901249000
ripple;0.006197;0.006394;0.006109;0.006315;1746150;225184000
monero;16.19;16.93;13.58;14.03;9256850;221476000
litecoin;4.30;4.35;3.84;3.86;11063700;211689000
ethereum-classic;1.63;1.65;1.42;1.51;3402610;142529000
dash;14.42;14.87;11.87;12.03;2262740;101082000
augur;5.06;5.38;4.44;5.11;567851;55685000
maidsafecoin;0.102275;0.105249;0.091637;0.093065;854610;46284800
steem;0.159777;0.163993;0.144030;0.156402;86193;36750800
nem;0.003633;0.003669;0.003180;0.003329;184896;32693700
factom;3.26;3.36;2.83;2.89;486927;28539000
iconomi;0.323523;0.332393;0.284860;0.306395;212100;28146500
dogecoin;0.000228;0.000235;0.000218;0.000220;305084;24493200
waves;0.233647;0.252290;0.185458;0.209126;62838;23364700
zcash;49.79;52.24;45.74;47.46;1202660;18845700
digixdao;9.14;9.44;8.29;8.45;46191;18278400
stellar;0.002606;0.002671;0.002296;0.002494;121804;18034100
lisk;0.158248;0.165290;0.136385;0.141302;188513;16057500
tether;1.00;1.00;1.00;1.00;7969720;14951700
e-dinar-coin;0.897760;0.957134;0.833188;0.933901;489485;12229000
gamecredits;0.198826;0.203790;0.176255;0.180540;112182;11886700
ardor;0.010960;0.011089;0.009812;0.010051;18464;10949300
bitshares;0.004093;0.004093;0.003625;0.003663;154796;10555600
bytecoin-bcn;0.000053;0.000061;0.000046;0.000053;700;9616620
shadowcash;1.44;1.44;1.24;1.33;83296;9530760
gulden;0.026315;0.026600;0.022443;0.023154;21156;8893720
emercoin;0.219131;0.226654;0.189991;0.222761;245992;8601880
golem-network-tokens;0.010828;0.011928;0.009197;0.011371;16558;7373960
stratis;0.072944;0.076102;0.061764;0.063573;67421;7164490
xaurum;0.079952;0.082576;0.064770;0.073990;9658;7107620
iocoin;0.418474;0.453509;0.364766;0.375183;7827;6822470
neo;0.131087;0.139018;0.131087;0.135472;54666;6554350
siacoin;0.000290;0.000291;0.000240;0.000256;68197;6392490
nxt;0.006184;0.006307;0.005776;0.005818;73614;6177350
peercoin;0.252823;0.265479;0.236065;0.241337;54967;6007950
singulardtv;0.009970;0.010248;0.008150;0.009563;967;5981990
rubycoin;0.228140;0.235666;0.198159;0.204781;1921;5445600
counterparty;1.99;2.04;1.74;1.84;53848;5212610
bitcrystals;0.113850;0.117804;0.087614;0.092912;2491;4738720
agoras-tokens;0.108715;0.112302;0.089641;0.101895;234;4566030
syscoin;0.008270;0.008770;0.007555;0.008072;55001;4316120
bitcoindark;3.27;3.63;2.83;2.96;27802;4209440
lomocoin;0.019816;0.021454;0.017358;0.018656;284020;4165490
potcoin;0.017357;0.018802;0.015645;0.016449;383612;3737540
namecoin;0.245214;0.251175;0.220409;0.222556;46231;3613570
synereo;0.039229;0.041684;0.035411;0.037559;20554;3226860
global-currency-reserve;0.030329;0.031330;0.025114;0.026961;1890;3094200
solarcoin;0.075208;0.076515;0.063103;0.064645;5852;2614630
nav-coin;0.042585;0.045351;0.036264;0.039062;42390;2576760
blackcoin;0.029660;0.029917;0.026376;0.027376;43491;2250660
gridcoin;0.005846;0.006104;0.005132;0.005300;792;2248730
digibyte;0.000283;0.000334;0.000256;0.000334;79571;2209590
decred;0.553009;0.570857;0.485678;0.548149;13186;1942000
byteball;19.27;24.02;15.96;16.87;8871;1927060
supernet-unity;2.29;2.45;1.94;2.16;1220;1868670
vslice;0.055815;0.070792;0.031948;0.038074;12620;1863700
sibcoin;0.141584;0.178640;0.124408;0.149874;15892;1855110
nexus;0.040514;0.051176;0.037829;0.044961;19413;1850910
aeon;0.137121;0.168651;0.115996;0.161464;4631;1820910
clams;0.872250;0.940788;0.795395;0.809600;7560;1807260
