bitcoin;4614.52;4878.71;4564.25;4772.02;1968740000;76656500000
ethereum;308.67;309.31;288.19;297.39;559467000;29328300000
ripple;0.278758;0.278758;0.240430;0.251825;610110000;10759300000
bitcoin-cash;342.76;342.76;289.04;314.16;288075000;5716320000
litecoin;53.08;53.39;48.47;50.16;152366000;2828800000
dash;299.70;300.84;271.83;283.67;52085800;2280670000
nem;0.194760;0.207524;0.191194;0.194931;6003100;1752840000
neo;32.04;32.79;26.78;29.10;98290300;1601800000
iota;0.500356;0.501909;0.439523;0.469438;18097100;1390760000
monero;89.74;90.12;83.76;85.49;38063700;1363380000
ethereum-classic;12.12;12.13;11.24;11.50;40264100;1166960000
bitconnect;148.29;161.37;146.63;158.66;12646700;1034940000
omisego;7.78;8.10;7.03;7.50;34823600;765067000
qtum;11.14;12.49;10.96;12.07;57974000;657304000
zcash;241.46;242.47;226.57;229.49;33586100;569009000
lisk;4.66;4.94;4.36;4.70;14700000;528323000
cardano;0.020344;0.022807;0.020342;0.022114;4663310;527469000
waves;4.44;4.63;4.01;4.13;6698160;443937000
tether;0.998897;1.01;0.994415;0.999780;178567000;436579000
stratis;3.53;3.71;3.15;3.35;7796190;347588000
stellar;0.018800;0.022022;0.016326;0.017601;29343800;311848000
steem;1.12;1.15;0.958003;1.06;1756730;273178000
hshare;7.17;7.62;7.17;7.57;11988900;241671000
eos;0.603543;0.603980;0.547139;0.557142;6657950;237202000
bytecoin-bcn;0.001285;0.001372;0.001266;0.001342;1009460;235565000
ark;2.20;2.50;2.10;2.37;2929330;215519000
augur;19.11;19.22;17.72;17.81;924576;210206000
kyber-network;1.49;1.60;1.25;1.34;4111030;205720000
gas;23.50;23.99;21.02;23.04;1015350;200919000
tenx;1.87;2.03;1.81;1.88;3114140;196112000
basic-attention-token;0.193164;0.198343;0.169204;0.189483;3172310;193164000
maidsafecoin;0.426192;0.436527;0.386101;0.390481;3135910;192874000
salt;3.45;3.49;3.03;3.07;2942420;188748000
komodo;1.76;1.90;1.63;1.71;1203940;177911000
pivx;3.22;3.50;2.99;3.36;1244400;175462000
walton;6.91;7.47;5.90;6.23;11961300;171993000
ardor;0.168613;0.188500;0.163637;0.181779;2195520;168444000
tron;0.002567;0.002719;0.001943;0.002181;350960;167131000
golem-network-tokens;0.196836;0.202459;0.179738;0.193398;2515750;163971000
decred;27.40;28.99;24.69;26.59;1145220;162116000
iconomi;1.55;1.60;1.50;1.53;767765;155127000
digixdao;73.55;75.34;70.10;70.71;243862;147103000
factom;16.59;17.56;15.39;15.44;3143110;145062000
chainlink;0.404506;0.439560;0.357163;0.380589;6781680;141577000
bitshares;0.053704;0.054605;0.043133;0.043890;10708300;139642000
gnosis-gno;114.44;114.44;99.02;104.66;748578;126408000
siacoin;0.004143;0.004259;0.003942;0.004210;2599510;124147000
binance-coin;1.21;1.58;1.21;1.40;9667100;120771000
gamecredits;1.87;2.10;1.75;1.85;2442240;120294000
metal;6.22;6.82;5.49;5.89;3314680;119981000
dogecoin;0.001056;0.001066;0.000963;0.000991;3065770;117637000
veritaseum;56.53;63.99;54.87;57.83;260843;113957000
blocknet;22.24;22.58;18.66;18.90;271974;107497000
populous;2.57;2.79;2.15;2.71;292696;105866000
bitcoindark;80.63;86.81;74.70;75.53;303592;103919000
digibyte;0.011837;0.012399;0.010804;0.011199;4568850;103483000
mcap;2.64;2.65;2.27;2.44;1486090;101188000
civic;0.296889;0.307548;0.265583;0.290862;2143930;101002000
funfair;0.024115;0.027881;0.022038;0.022163;1592160;96459700
0x;0.185723;0.190627;0.176277;0.186208;2011230;92861400
bancor;2.26;2.30;2.07;2.20;2280330;92159100
byteball;156.41;162.10;144.38;149.30;614164;91327100
aeternity;0.387153;0.387153;0.334643;0.340874;523289;90214600
lykke;0.330996;0.348364;0.329577;0.345677;109975;88959400
status;0.024785;0.024816;0.022090;0.022970;1822000;86015200
singulardtv;0.138725;0.158006;0.137029;0.142764;536116;83235200
pura;0.483428;0.505601;0.427608;0.478482;283214;82869400
bytom;0.079872;0.086651;0.077383;0.079878;76588;78833700
centra;1.12;1.12;0.967592;1.04;680967;76375500
gxshares;1.84;1.85;1.73;1.82;576;74658200
nexus;1.39;1.41;1.22;1.28;440571;73664100
verge;0.005287;0.006046;0.005129;0.005690;3109910;70902000
vechain;0.254210;0.309427;0.236866;0.275482;818564;70850600
syscoin;0.131915;0.141983;0.126540;0.129247;805729;69656900
nxt;0.068749;0.071005;0.060591;0.062372;4005670;68679800
monaco;6.77;9.09;6.66;8.20;8499940;66398400
kin;0.000081;0.000085;0.000065;0.000071;159879;61548200
bitdeal;0.362716;0.485521;0.357348;0.455084;304295;56659800
adx-net;0.990997;1.02;0.831455;0.914483;5446200;55637900
aragon;1.67;1.76;1.56;1.71;669321;54956900
mobilego;0.550031;0.550031;0.495055;0.535779;424003;53918900
loopring;0.179905;0.185784;0.123818;0.162307;724069;51483500
edgeless;0.586651;0.673230;0.555985;0.631397;1590310;48132600
ubiq;1.25;1.35;1.10;1.20;596027;47937000
sonm;0.132208;0.133082;0.114794;0.116956;1821250;47541900
iocoin;2.86;3.01;2.43;2.52;229007;46813800
vertcoin;1.15;1.25;0.877993;1.13;2279770;45990500
moeda-loyalty-points;2.31;2.46;2.09;2.14;381941;45398300
particl;5.71;6.16;5.19;5.38;228049;44150700
wings;0.481477;0.528831;0.466535;0.503883;724292;43192500
melon;68.86;72.26;68.45;71.57;365458;41273800
gulden;0.112767;0.113381;0.098459;0.104183;245391;39929400
rlc;0.500852;0.514944;0.485443;0.488639;264303;39602700
nav-coin;0.610727;0.843093;0.554093;0.701747;3039560;37784300
taas;4.47;4.70;4.33;4.67;228714;36434100
atbcoin;0.948220;0.968941;0.769747;0.941366;495451;36256300
faircoin;0.680610;0.730836;0.643885;0.679926;25044;36204300
credo;0.065606;0.065618;0.040204;0.044431;11555;36076000
dentacoin;0.000117;0.000134;0.000099;0.000115;18175;35386500
monacoin;0.649278;0.785435;0.645951;0.690980;651041;35366800
ethos;0.483781;0.549088;0.443954;0.543690;818114;34586000
storj;0.336305;0.401671;0.331112;0.377145;385098;33321700
decentraland;0.014499;0.014526;0.009842;0.010087;314901;32968000
peercoin;1.32;1.35;1.27;1.28;557225;32099900
tokencard;1.35;1.58;1.26;1.28;721608;31889700
elastic;0.361319;0.400173;0.319539;0.363202;1190420;31361100
metaverse;1.39;1.39;1.20;1.30;1990990;31331400
nolimitcoin;0.151050;0.151050;0.053981;0.087644;142260;30793500
cofound-it;0.094586;0.103622;0.084723;0.089963;337070;30740500
trust;0.330691;0.363031;0.272314;0.289645;1050950;30472400
substratum;0.134737;0.145621;0.127633;0.137317;302876;30462800
zcoin;9.53;9.68;8.98;9.45;853088;30223800
rise;0.260475;0.350413;0.247827;0.278099;1337810;29469900
clams;11.03;11.63;10.61;10.99;2636360;29266200
reddcoin;0.001013;0.001060;0.000895;0.001004;778517;29003500
kickico;0.090219;0.113440;0.080634;0.091490;99534;28972800
target-coin;0.030153;0.041039;0.014315;0.029773;121052;28718500
cloakcoin;5.53;5.71;4.92;5.10;273125;28280300
tierion;0.064703;0.064802;0.052616;0.053884;440279;27338100
quantum-resistant-ledger;0.519302;0.547058;0.492316;0.514264;321253;27003700
unobtanium;133.87;139.89;132.00;137.34;117045;26483400
aeon;1.80;2.27;1.75;2.12;746288;26415900
asch;0.345209;0.350400;0.301319;0.301551;10392;25890700
